configuration,problem,model,data_file,status,time,peakDepth,nodes,variables,intVars,boolVariables,objective,propagations,initTime,method,baseMem,restarts,nSolutions,flatBoolVars,randomSeed,evaluatedHalfReifiedConstraints,flatIntConstraints,solver_objective,backjumps,solveTime,flatIntVars,nogoods,flatTime,peakMem,flatBoolConstraints,failures,run,trailMem,eliminatedImplications,paths,propagators,optTime,evaluatedReifiedConstraints
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta59_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta59_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.621316185221,760,5069699,215032,3051,211979,-14640,295640507,0.139,minimize,0.0,44,44,2300,-1557400465,1550,6864,-14640,3627358,1199.225,3049,1408372,0.775321,0.0,3000,1408372,MaxEff,0.94,800,0,3813,3.342,1500
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta66_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7760861571878,1014,2318235,331164,4047,327115,-19664,293837669,0.187,minimize,0.0,38,38,3050,-2111520280,2050,9115,-19664,1598534,1198.995,4045,680553,1.00475,0.0,4000,680553,MaxEff,0.94,1050,0,5060,104.286,2000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta53_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta53_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5909319911152,765,3615391,241799,3051,238746,-15121,271382818,0.137,minimize,0.0,48,48,2300,-814062524,1550,6864,-15121,2520320,1199.238,3049,1057955,0.760943,0.0,3000,1057955,MaxEff,0.94,800,0,3813,3.083,1500
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta71_9a_alloc1_MaxEffGini.dzn,SATISFIED,1200.671562757343,,,,,,-43450,,,minimize,,,184,6100,,4100,18213,,,,8093,,1.97002,,8000,,MaxEff,,2100,0,,,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta71_8a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6867844685912,,,,,,-44233,,,minimize,,,160,6100,,4100,18212,,,,8092,,1.93154,,8000,,MaxEff,,2100,0,,,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta72_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta72_5a_alloc1_MaxEffGini.dzn,SATISFIED,1201.4338875077665,2019,1921364,1522805,8087,1514716,-44181,180231392,0.379,minimize,0.0,159,159,6100,1059799142,4100,18206,-44181,1281709,1198.04,8086,317685,1.96007,0.0,8000,317685,MaxEff,3.16,2100,0,10092,444.987,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta77_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta77_8a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6389592215419,,,,,,-43567,,,minimize,,,99,6100,,4100,18216,,,,8096,,1.96157,,8000,,MaxEff,,2100,0,,,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta80_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta80_10a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3384848870337,2017,1827652,1434992,8095,1426895,-42044,198692479,0.374,minimize,0.0,140,140,6100,577018465,4100,18213,-42044,1259560,1198.07,8093,284550,1.92881,0.0,8000,284550,MaxEff,3.16,2100,0,10106,216.592,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5024188440293,,,,,,-19299,,,minimize,,,60,3050,,2050,9113,,,,4043,,1.00861,,4000,,MaxEff,,1050,0,,,2000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta59_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta59_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4780726972967,,,,,,-13729,,,minimize,,,40,2300,,1550,6865,,,,3050,,0.790708,,3000,,MaxEff,,800,0,,,1500
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta77_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta77_9a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3892412874848,2020,1852363,1283993,8098,1275893,-43567,192339858,0.392,minimize,0.0,94,94,6100,-306983219,4100,18217,-43567,1383205,1198.002,8097,277905,1.99802,0.0,8000,277905,MaxEff,3.16,2100,0,10114,809.92,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta76_10a_alloc1_MaxEffGini.dzn,SATISFIED,1201.6024165004492,2021,2254363,1450663,8090,1442571,-43048,196084838,0.385,minimize,0.0,163,163,6100,-1857888949,4100,18209,-43048,1594132,1198.04,8089,329740,1.95696,0.0,8000,329740,MaxEff,3.16,2100,0,10098,958.554,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta39_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta39_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.3914447575808,,,,,,-8323,,,minimize,,,24,1380,,930,4124,,,,1829,,0.516644,,1800,,MaxEff,,480,0,,,900
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta73_5a_alloc1_MaxEffGini.dzn,SATISFIED,1201.4184801131487,2020,1891426,1386167,8090,1378075,-45238,195765127,0.386,minimize,0.0,183,183,6100,-562947655,4100,18209,-45238,1250125,1198.127,8089,270957,1.87593,0.0,8000,270957,MaxEff,3.16,2100,0,10098,988.805,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta78_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.686082104221,,,,,,-43882,,,minimize,,,147,6100,,4100,18206,,,,8086,,1.87138,,8000,,MaxEff,,2100,0,,,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta38_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta38_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4876149743795,459,2740555,164806,1833,162971,-7270,465806427,0.083,minimize,0.0,23,23,1380,-348942670,930,4126,-7270,1789297,1199.471,1831,940660,0.527162,0.0,1800,940660,MaxEff,0.63,480,0,2297,419.56,900
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta56_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta56_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.423555629328,,,,,,-15896,,,minimize,,,51,2300,,1550,6863,,,,3048,,0.774321,,3000,,MaxEff,,800,0,,,1500
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta67_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta67_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5063956938684,,,,,,-18895,,,minimize,,,52,3050,,2050,9116,,,,4046,,1.03973,,4000,,MaxEff,,1050,0,,,2000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta64_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta64_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.728561796248,1017,3124022,326789,4040,322747,-17385,352329767,0.183,minimize,0.0,75,75,3050,955341126,2050,9109,-17385,2304045,1198.995,4039,743207,1.00415,0.0,4000,743207,MaxEff,0.94,1050,0,5048,11.988,2000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta46_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta46_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6327999159694,606,2841259,236039,2433,233604,-10385,488799335,0.111,minimize,0.0,18,18,1830,1354826759,1230,5481,-10385,2182640,1199.35,2431,647608,0.648841,0.0,2400,647608,MaxEff,0.94,630,0,3052,17.084,1200
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta39_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta39_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.464978640899,457,1741868,180479,1830,178647,-8323,456717582,0.08,minimize,0.0,23,23,1380,-1796794948,930,4123,-8323,997413,1199.471,1828,733743,0.529548,0.0,1800,733743,MaxEff,0.94,480,0,2291,131.138,900
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta79_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta79_9a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3472070563585,2020,1817940,1390410,8091,1382317,-44118,333282434,0.382,minimize,0.0,133,133,6100,-82671639,4100,18209,-44118,1161831,1198.119,8089,386135,1.87989,0.0,8000,386135,MaxEff,3.16,2100,0,10098,163.124,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta44_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta44_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.582650391385,612,2393370,263566,2432,261132,-11710,487238351,0.112,minimize,0.0,30,30,1830,-1403091733,1230,5480,-11710,1668649,1199.33,2430,706138,0.666987,0.0,2400,706138,MaxEff,0.94,630,0,3050,992.266,1200
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta33_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta33_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4027201589197,,,,,,-8842,,,minimize,,,34,1380,,930,4127,,,,1832,,0.493746,,1800,,MaxEff,,480,0,,,900
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta42_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta42_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.3967595808208,,,,,,-10712,,,minimize,,,19,1830,,1230,5482,,,,2432,,0.648724,,2400,,MaxEff,,630,0,,,1200
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta70_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta70_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.806143939495,1014,2108740,406245,4045,402198,-20191,313092683,0.192,minimize,0.0,58,58,3050,348464342,2050,9114,-20191,1548533,1198.915,4044,500872,1.08677,0.0,4000,500872,MaxEff,1.41,1050,0,5058,934.622,2000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta79_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta79_5a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3537523150444,2022,1603484,1384291,8086,1376203,-44118,213593444,0.383,minimize,0.0,121,121,6100,739272741,4100,18205,-44118,1071810,1198.008,8085,285866,1.99542,0.0,8000,285866,MaxEff,3.16,2100,0,10090,215.716,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta62_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta62_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.8239337373525,1013,2308818,386720,4050,382668,-20028,390372080,0.189,minimize,0.0,40,40,3050,424613895,2050,9119,-20028,1528792,1198.988,4049,738841,1.01593,0.0,4000,738841,MaxEff,1.41,1050,0,5068,305.484,2000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta71_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta71_6a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3898739535362,2017,2233068,1310822,8092,1302728,-39068,512297894,0.388,minimize,0.0,172,172,6100,-1806880718,4100,18210,-39068,1807063,1198.11,8090,78461,1.89743,0.0,8000,78461,MaxEff,3.16,2100,0,10100,847.69,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta63_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta63_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7322267387062,1015,2264522,309299,4051,305246,-16978,285659221,0.186,minimize,0.0,38,38,3050,898373356,2050,9119,-16978,1663614,1198.981,4049,561657,1.01823,0.0,4000,561657,MaxEff,0.94,1050,0,5068,15.676,2000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta78_5a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3568431530148,2021,1719189,1404902,8087,1396813,-43882,182030526,0.377,minimize,0.0,147,147,6100,-1255653423,4100,18206,-43882,1114051,1198.109,8086,306830,1.89664,0.0,8000,306830,MaxEff,3.16,2100,0,10092,91.585,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta39_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta39_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4057497233152,,,,,,-8323,,,minimize,,,23,1380,,930,4123,,,,1828,,0.511174,,1800,,MaxEff,,480,0,,,900
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta78_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta78_6a_alloc1_MaxEffGini.dzn,SATISFIED,1201.0303417053074,2015,9690162,429231,8089,421140,-17488,817817851,0.377,minimize,0.0,64,64,6100,1116929803,4100,18207,-17488,9123158,1198.117,8087,436575,1.88185,0.0,8000,436575,MaxEff,0.94,2100,0,10094,502.687,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta35_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta35_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.639570550993,460,3443177,207852,1830,206020,-8448,405835222,0.083,minimize,0.0,34,34,1380,-545338824,930,4124,-8448,2432471,1199.486,1829,994868,0.513852,0.0,1800,994868,MaxEff,0.94,480,0,2293,412.724,900
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta60_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta60_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5863262787461,764,6835332,251616,3053,248561,-14992,219938532,0.137,minimize,0.0,44,44,2300,850427270,1550,6866,-14992,5577767,1199.239,3051,1223539,0.759313,0.0,3000,1223539,MaxEff,0.63,800,0,3817,7.926,1500
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta73_6a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3268788680434,2020,2346782,1360869,8091,1352776,-44407,260087025,0.379,minimize,0.0,171,171,6100,768539779,4100,18210,-44407,1742566,1198.097,8090,257848,1.90131,0.0,8000,257848,MaxEff,3.16,2100,0,10100,322.754,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta67_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta67_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7523211296648,1011,1541269,359073,4047,355024,-18895,304784502,0.187,minimize,0.0,52,52,3050,-1422300606,2050,9116,-18895,1021278,1198.958,4046,466793,1.041809,0.0,4000,466793,MaxEff,0.94,1050,0,5062,33.96,2000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta36_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta36_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.398833911866,,,,,,-8043,,,minimize,,,18,1380,,930,4128,,,,1833,,0.514727,,1800,,MaxEff,,480,0,,,900
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta48_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta48_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5744661837816,609,3346944,259668,2431,257235,-10595,482978041,0.111,minimize,0.0,41,41,1830,707557293,1230,5480,-10595,2755842,1199.346,2430,566812,0.654323,0.0,2400,566812,MaxEff,0.94,630,0,3050,860.482,1200
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta74_7a_alloc1_MaxEffGini.dzn,SATISFIED,1201.431476291269,2020,2101095,1660498,8087,1652409,-47213,204687852,0.378,minimize,0.0,168,168,6100,-533006439,4100,18206,-47213,1505863,1198.11,8086,255010,1.89078,0.0,8000,255010,MaxEff,3.16,2100,0,10092,684.951,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta41_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta41_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4313609227538,,,,,,-11012,,,minimize,,,32,1830,,1230,5482,,,,2432,,0.661545,,2400,,MaxEff,,630,0,,,1200
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta74_10a_alloc1_MaxEffGini.dzn,SATISFIED,1201.5146818552166,2020,2485960,1682132,8090,1674040,-47213,268109464,0.386,minimize,0.0,158,158,6100,551249321,4100,18209,-47213,1925348,1197.991,8089,240433,2.009659,0.0,8000,240433,MaxEff,3.16,2100,0,10098,925.107,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta57_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta57_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6334394011647,765,4526918,270989,3052,267935,-16384,247088536,0.141,minimize,0.0,81,81,2300,-74320348,1550,6865,-16384,3016496,1199.235,3050,1448130,0.766925,0.0,3000,1448130,MaxEff,0.94,800,0,3815,16.549,1500
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta77_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta77_10a_alloc1_MaxEffGini.dzn,SATISFIED,1201.182755978778,2018,2986256,709752,8099,701651,-26626,423613219,0.387,minimize,0.0,89,89,6100,312741194,4100,18218,-26626,2683086,1198.094,8098,122258,1.91628,0.0,8000,122258,MaxEff,1.41,2100,0,10116,1100.1,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta47_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta47_3a_alloc1_MaxEffGini.dzn,OPTIMAL_SOLUTION,158.79305313900113,601,654790,244788,2432,242354,-9646,88276900,0.113,minimize,0.0,31,31,1830,1772041913,1230,5481,-9646,554185,157.574,2431,87051,0.649982,0.0,2400,87051,MaxEff,0.63,630,0,3052,133.443,1200
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta74_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta74_5a_alloc1_MaxEffGini.dzn,SATISFIED,1201.430635932833,2019,1902905,1570352,8086,1562264,-47213,182679285,0.392,minimize,0.0,121,121,6100,243116713,4100,18204,-47213,1406144,1198.002,8084,251321,1.99729,0.0,8000,251321,MaxEff,3.16,2100,0,10088,602.369,4000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta36_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta36_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5281804483384,461,3609478,186629,1833,184794,-8472,401250569,0.084,minimize,0.0,30,30,1380,1374598997,930,4127,-8472,2615480,1199.486,1832,980003,0.513424,0.0,1800,980003,MaxEff,0.63,480,0,2299,1063.652,900
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta57_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta57_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4620666317642,,,,,,-16104,,,minimize,,,37,2300,,1550,6864,,,,3049,,0.819228,,3000,,MaxEff,,800,0,,,1500
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta34_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta34_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.527223046869,462,2498555,203701,1834,201865,-10261,452783285,0.082,minimize,0.0,24,24,1380,-199361832,930,4128,-10261,1564970,1199.491,1833,922279,0.508034,0.0,1800,922279,MaxEff,0.94,480,0,2301,231.862,900
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta67_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta67_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5531200282276,,,,,,-18895,,,minimize,,,40,3050,,2050,9117,,,,4047,,1.008359,,4000,,MaxEff,,1050,0,,,2000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta76_6a_alloc1_MaxEffGini.dzn,SATISFIED,1201.3358632400632,2020,2294539,1370894,8087,1362805,-43048,183560385,0.377,minimize,0.0,141,141,6100,1265706510,4100,18205,-43048,1650268,1198.141,8085,358369,1.86239,0.0,8000,358369,MaxEff,3.16,2100,0,10090,1115.361,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta31_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta31_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.460942113772,,,,,,-8086,,,minimize,,,23,1380,,930,4123,,,,1828,,0.509325,,1800,,MaxEff,,480,0,,,900
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta45_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta45_2a_alloc1_MaxEffGini.dzn,SATISFIED,1200.538950752467,607,2787216,261131,2429,258700,-10893,452557510,0.11,minimize,0.0,26,26,1830,-669215156,1230,5477,-10893,2145920,1199.348,2427,625633,0.656967,0.0,2400,625633,MaxEff,0.94,630,0,3044,393.348,1200
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta35_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta35_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.5205493532121,459,3711835,204245,1832,202411,-8281,434594795,0.083,minimize,0.0,37,37,1380,-667848486,930,4125,-8281,2658239,1199.482,1830,1036483,0.517893,0.0,1800,1036483,MaxEff,0.94,480,0,2295,560.553,900
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta36_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta36_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.553235411644,460,3384797,186304,1834,184468,-8043,475609654,0.083,minimize,0.0,18,18,1380,-1868056735,930,4128,-8043,2467112,1199.484,1833,909151,0.514061,0.0,1800,909151,MaxEff,0.94,480,0,2301,239.149,900
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta73_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.6777200382203,,,,,,-45238,,,minimize,,,183,6100,,4100,18209,,,,8089,,1.87248,,8000,,MaxEff,,2100,0,,,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta68_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta68_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7020107619464,1013,1805964,348178,4047,344129,-18487,341212379,0.183,minimize,0.0,43,43,3050,106390943,2050,9115,-18487,1202150,1198.998,4045,559671,1.00204,0.0,4000,559671,MaxEff,0.94,1050,0,5060,50.72,2000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta80_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta80_10a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7428473718464,,,,,,-42044,,,minimize,,,140,6100,,4100,18213,,,,8093,,2.00157,,8000,,MaxEff,,2100,0,,,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta54_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta54_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4409123659134,,,,,,-15857,,,minimize,,,60,2300,,1550,6866,,,,3051,,0.77335,,3000,,MaxEff,,800,0,,,1500
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta57_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta57_3a_alloc1_MaxEffGini.dzn,SATISFIED,1200.633698085323,766,5937417,246278,3049,243227,-16104,234669620,0.14,minimize,0.0,60,60,2300,1696381946,1550,6863,-16104,4459915,1199.205,3048,1431169,0.793,0.0,3000,1431169,MaxEff,0.94,800,0,3811,75.985,1500
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta76_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta76_7a_alloc1_MaxEffGini.dzn,SATISFIED,1201.334718376398,2020,2554769,1382840,8088,1374750,-43048,187488239,0.376,minimize,0.0,152,152,6100,101497644,4100,18206,-43048,1861516,1198.119,8086,385143,1.87973,0.0,8000,385143,MaxEff,3.16,2100,0,10092,758.639,4000
Chuffed Prop,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta65_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta65_5a_alloc1_MaxEffGini.dzn,SATISFIED,1200.4706188440323,,,,,,-18669,,,minimize,,,55,3050,,2050,9117,,,,4047,,1.07757,,4000,,MaxEff,,1050,0,,,2000
Chuffed BB,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta73_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta73_9a_alloc1_MaxEffGini.dzn,SATISFIED,1201.0996143892407,2018,3322895,630962,8094,622866,-25551,371106969,0.386,minimize,0.0,81,81,6100,-129673414,4100,18213,-25551,3022128,1198.068,8093,136189,1.93014,0.0,8000,136189,MaxEff,1.41,2100,0,10106,803.795,4000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta63_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta63_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7286942489445,1014,4034801,401175,4052,397121,-17966,355440431,0.185,minimize,0.0,85,85,3050,597702417,2050,9120,-17966,3260839,1198.986,4050,687263,1.01085,0.0,4000,687263,MaxEff,0.94,1050,0,5070,296.585,2000
Chuffed BBval,jobshop,jobshop/jobshop_gini.mzn,jobshop/dzn/ta65_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffGini/ta65_4a_alloc1_MaxEffGini.dzn,SATISFIED,1200.7443374022841,1013,2084061,348029,4048,343979,-18669,340352599,0.183,minimize,0.0,46,46,3050,475031366,2050,9116,-18669,1324865,1198.987,4046,711959,1.0136,0.0,4000,711959,MaxEff,1.41,1050,0,5062,259.098,2000
