configuration,problem,model,data_file,status,time,peakDepth,nodes,variables,intVars,boolVariables,objective,propagations,initTime,method,baseMem,restarts,nSolutions,flatBoolVars,randomSeed,evaluatedHalfReifiedConstraints,flatIntConstraints,solver_objective,backjumps,solveTime,flatIntVars,nogoods,flatTime,peakMem,flatBoolConstraints,failures,run,trailMem,eliminatedImplications,paths,propagators,optTime,evaluatedReifiedConstraints
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta73_6a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.049662400037,2013,11998405,407875,8091,399782,-17261,865160399,0.39,minimize,0.0,65,65,6100,-2146589361,4100,18211,-17261,11338042,1198.05,8090,528121,1.94826,0.0,8000,528121,MaxEff,0.94,2100,0,10100,999.733,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta32_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta32_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4222914762795,,,,,,-8832,,,minimize,,,36,1380,,930,4127,,,,1831,,0.545148,,1800,,MaxEff,,480,0,,,900
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta60_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta60_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4329965021461,,,,,,-14327,,,minimize,,,61,2300,,1550,6867,,,,3051,,0.771755,,3000,,MaxEff,,800,0,,,1500
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_10a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.1523015592247,2019,3763298,864981,8090,856889,-30804,677284792,0.38,minimize,0.0,146,146,6100,-1160601860,4100,18210,-30804,3317817,1198.128,8089,150222,1.87602,0.0,8000,150222,MaxEff,2.11,2100,0,10098,858.045,4000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta61_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.7737794015557,1014,2318261,419186,4045,415139,-19606,283419091,0.185,minimize,0.0,90,90,3050,1657347433,2050,9115,-19606,1735870,1198.984,4044,490687,1.01567,0.0,4000,490687,MaxEff,0.94,1050,0,5058,766.136,2000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta44_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta44_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.56639729999,612,2430329,241846,2432,239412,-10580,474260205,0.113,minimize,0.0,25,25,1830,773899531,1230,5482,-10580,1695975,1199.396,2431,718827,0.606528,0.0,2400,718827,MaxEff,0.94,630,0,3052,22.391,1200
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta69_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta69_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5106792394072,,,,,,-21599,,,minimize,,,62,3050,,2050,9119,,,,4048,,1.015949,,4000,,MaxEff,,1050,0,,,2000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta60_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta60_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5841777808964,764,2969426,247588,3052,244534,-14327,312795939,0.14,minimize,0.0,61,61,2300,-257886170,1550,6867,-14327,1739252,1199.23,3051,1183286,0.769336,0.0,3000,1183286,MaxEff,0.94,800,0,3817,13.249,1500
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta77_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta77_10a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.029885089025,2016,8529048,432114,8099,424013,-20272,943850083,0.379,minimize,0.0,63,63,6100,-1161092020,4100,18219,-20272,8019887,1198.106,8098,380835,1.89252,0.0,8000,380835,MaxEff,0.94,2100,0,10116,1034.718,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta77_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta77_6a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.7408562600613,,,,,,-40408,,,minimize,,,128,6100,,4100,18215,,,,8094,,1.87802,,8000,,MaxEff,,2100,0,,,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta33_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta33_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5466701481491,463,2809782,208252,1832,206418,-9438,450281255,0.085,minimize,0.0,31,31,1380,-726600143,930,4127,-9438,1885254,1199.516,1831,910125,0.486077,0.0,1800,910125,MaxEff,0.63,480,0,2297,419.794,900
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta56_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta56_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4316202830523,,,,,,-14109,,,minimize,,,68,2300,,1550,6863,,,,3047,,0.772521,,3000,,MaxEff,,800,0,,,1500
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta80_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta80_6a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6838051229715,,,,,,-39851,,,minimize,,,318,6100,,4100,18210,,,,8089,,1.89372,,8000,,MaxEff,,2100,0,,,4000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta53_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta53_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.571411345154,765,3054865,240192,3049,237141,-15127,259118187,0.137,minimize,0.0,51,51,2300,-1207125420,1550,6864,-15127,2032251,1199.227,3048,983235,0.77153,0.0,3000,983235,MaxEff,0.94,800,0,3811,16.178999,1500
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta73_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta73_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4327665641904,2019,3455784,1510052,8090,1501960,-43211,533487248,0.396,minimize,0.0,205,205,6100,1581574660,4100,18210,-43211,2873218,1198.011,8089,167798,1.98866,0.0,8000,167798,MaxEff,3.16,2100,0,10098,1026.538,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta50_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta50_3a_alloc1_MaxEffSpread.dzn,OPTIMAL_SOLUTION,668.9239468108863,602,2098041,291888,2434,289452,-9429,303238896,0.114,minimize,0.0,47,47,1830,1999424263,1230,5484,-9429,1889977,667.753,2433,183930,0.608728,0.0,2400,183930,MaxEff,0.63,630,0,3056,384.44,1200
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta68_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta68_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.7977399639785,1014,1835010,356131,4047,352082,-18487,324981284,0.189,minimize,0.0,86,86,3050,1329433067,2050,9117,-18487,1213365,1198.984,4046,534070,1.01847,0.0,4000,534070,MaxEff,1.41,1050,0,5062,37.858,2000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta77_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta77_6a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.3558105621487,2019,1982505,1275791,8095,1267694,-41750,202913778,0.383,minimize,0.0,135,135,6100,1713780687,4100,18215,-41750,1351314,1198.104,8094,357504,1.90387,0.0,8000,357504,MaxEff,3.16,2100,0,10108,1124.544,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta68_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta68_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.500734999776,,,,,,-18487,,,minimize,,,86,3050,,2050,9117,,,,4046,,1.01079,,4000,,MaxEff,,1050,0,,,2000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta51_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta51_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.550349259749,762,3906882,217742,3052,214688,-14795,302072631,0.138,minimize,0.0,56,56,2300,49508042,1550,6867,-14795,2576232,1199.208,3051,1287541,0.789529,0.0,3000,1287541,MaxEff,0.94,800,0,3817,3.221,1500
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta40_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta40_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5327164437622,458,4565696,161542,1830,159710,-7215,402467395,0.082,minimize,0.0,20,20,1380,-1134721059,930,4125,-7215,3413739,1199.51,1829,1142480,0.489394,0.0,1800,1142480,MaxEff,0.63,480,0,2293,195.436,900
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta59_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta59_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4248828962445,,,,,,-14550,,,minimize,,,65,2300,,1550,6865,,,,3049,,0.771436,,3000,,MaxEff,,800,0,,,1500
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta66_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta66_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.7451899405569,1013,2174512,338351,4047,334302,-18688,285862388,0.187,minimize,0.0,46,46,3050,-1905439545,2050,9117,-18688,1523848,1198.994,4046,603460,1.00743,0.0,4000,603460,MaxEff,0.94,1050,0,5062,454.915,2000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta33_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta33_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4849054925144,462,2763804,208633,1832,206799,-9438,472300190,0.083,minimize,0.0,31,31,1380,1598610695,930,4127,-9438,1870769,1199.49,1831,878661,0.508343,0.0,1800,878661,MaxEff,0.63,480,0,2297,424.052,900
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta52_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta52_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4357980452478,,,,,,-15141,,,minimize,,,52,2300,,1550,6863,,,,3047,,0.769245,,3000,,MaxEff,,800,0,,,1500
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta73_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta73_10a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.310200130567,2020,3190739,898008,8095,889911,-30458,571866117,0.392,minimize,0.0,151,151,6100,-1384607499,4100,18215,-30458,2763474,1198.103,8094,121688,1.91577,0.0,8000,121688,MaxEff,1.41,2100,0,10108,1197.847,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta55_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta55_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.462518947199,,,,,,-12972,,,minimize,,,47,2300,,1550,6863,,,,3047,,0.771853,,3000,,MaxEff,,800,0,,,1500
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta38_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta38_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.3927490115166,,,,,,-7270,,,minimize,,,28,1380,,930,4127,,,,1831,,0.512027,,1800,,MaxEff,,480,0,,,900
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta57_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta57_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.57499672845,765,8259035,229619,3049,226568,-14840,202355962,0.141,minimize,0.0,74,74,2300,1298956579,1550,6864,-14840,6801505,1199.234,3048,1400611,0.765508,0.0,3000,1400611,MaxEff,0.94,800,0,3811,5.029,1500
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta80_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta80_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.3883925639093,2017,3048390,1482498,8089,1474407,-41830,614936059,0.384,minimize,0.0,177,177,6100,-80560858,4100,18209,-41830,2554671,1198.032,8088,135863,1.97504,0.0,8000,135863,MaxEff,3.16,2100,0,10096,1173.418,4000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta32_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta32_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5742183290422,459,3124836,231179,1832,229345,-8878,442767508,0.085,minimize,0.0,37,37,1380,-610588910,930,4127,-8878,2341367,1199.507,1831,766420,0.491622,0.0,1800,766420,MaxEff,0.63,480,0,2297,835.578,900
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta73_6a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6685147043318,,,,,,-45238,,,minimize,,,211,6100,,4100,18211,,,,8090,,1.98898,,8000,,MaxEff,,2100,0,,,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta67_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta67_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.7634332794696,1012,1907884,346332,4048,342282,-18538,306676250,0.188,minimize,0.0,49,49,3050,1659654690,2050,9118,-18538,1313827,1198.984,4047,543865,1.0132,0.0,4000,543865,MaxEff,1.41,1050,0,5064,6.482,2000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta68_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta68_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5027926303446,,,,,,-18468,,,minimize,,,53,3050,,2050,9115,,,,4044,,1.00231,,4000,,MaxEff,,1050,0,,,2000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta71_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta71_8a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4361222926527,2019,2473227,1466728,8093,1458633,-43450,180836467,0.387,minimize,0.0,186,186,6100,-145312307,4100,18213,-43450,1718203,1198.097,8092,378667,1.90121,0.0,8000,378667,MaxEff,3.16,2100,0,10104,734.069,4000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta72_9a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.3174216523767,2018,2519554,1263422,8091,1255329,-36804,494349026,0.378,minimize,0.0,160,160,6100,1576941867,4100,18211,-36804,2055699,1198.127,8090,140415,1.88261,0.0,8000,140415,MaxEff,3.16,2100,0,10100,1103.096,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta62_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta62_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.8811099026352,1014,4603918,488366,4051,484313,-18895,427108291,0.191,minimize,0.0,85,85,3050,1877166,2050,9121,-18895,4142103,1198.991,4050,375476,1.008429,0.0,4000,375476,MaxEff,1.41,1050,0,5070,980.25,2000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta67_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta67_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.7633095327765,1010,3383572,364759,4047,360710,-17753,292559498,0.186,minimize,0.0,67,67,3050,-881459290,2050,9117,-17753,2619458,1198.983,4046,695893,1.01522,0.0,4000,695893,MaxEff,0.94,1050,0,5062,136.505,2000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta80_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta80_10a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.703882748261,,,,,,-39808,,,minimize,,,219,6100,,4100,18214,,,,8093,,1.88157,,8000,,MaxEff,,2100,0,,,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta79_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta79_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6727078296244,,,,,,-44118,,,minimize,,,130,6100,,4100,18206,,,,8085,,1.88564,,8000,,MaxEff,,2100,0,,,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta72_7a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.5836940761656,2019,2936260,1787149,8089,1779058,-40409,319102718,0.379,minimize,0.0,384,384,6100,907648367,4100,18209,-40409,1942041,1198.063,8088,218473,1.93986,0.0,8000,218473,MaxEff,3.16,2100,0,10096,712.413,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_9a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta72_9a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.1795362140983,,,,,,-39185,,,minimize,,,207,6100,,4100,18211,,,,8090,,1.8833,,8000,,MaxEff,,2100,0,,,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta38_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta38_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5334978643805,460,3216833,189079,1833,187244,-7796,495056884,0.085,minimize,0.0,23,23,1380,2075418058,930,4128,-7796,2215289,1199.51,1832,990905,0.488823,0.0,1800,990905,MaxEff,0.63,480,0,2299,1031.123,900
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta78_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta78_8a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.1439827922732,2019,3557483,635512,8090,627420,-23853,530131297,0.386,minimize,0.0,107,107,6100,-1254289810,4100,18210,-23853,3191715,1198.092,8089,148840,1.91239,0.0,8000,148840,MaxEff,1.41,2100,0,10098,1155.183,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta59_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta59_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6110845860094,763,5887558,246450,3050,243398,-14550,272796127,0.14,minimize,0.0,65,65,2300,-413980405,1550,6865,-14550,4563514,1199.233,3049,1274115,0.765948,0.0,3000,1274115,MaxEff,0.94,800,0,3813,10.824,1500
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta64_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta64_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.778693471104,1017,2236448,335648,4038,331608,-18154,263460790,0.186,minimize,0.0,64,64,3050,1246092590,2050,9108,-18154,1457430,1198.986,4037,713515,1.01259,0.0,4000,713515,MaxEff,0.94,1050,0,5044,91.795,2000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta39_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta39_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.3941341284662,,,,,,-8091,,,minimize,,,36,1380,,930,4124,,,,1828,,0.512506,,1800,,MaxEff,,480,0,,,900
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta32_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta32_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5512936599553,460,3246732,230735,1832,228901,-8878,452796315,0.085,minimize,0.0,37,37,1380,-1878444192,930,4127,-8878,2458334,1199.481,1831,771314,0.516395,0.0,1800,771314,MaxEff,0.63,480,0,2297,978.958,900
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta48_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta48_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4205047283322,,,,,,-10595,,,minimize,,,47,1830,,1230,5481,,,,2430,,0.649474,,2400,,MaxEff,,630,0,,,1200
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta32_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta32_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.4367141220719,,,,,,-8801,,,minimize,,,50,1380,,930,4128,,,,1832,,0.546676,,1800,,MaxEff,,480,0,,,900
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta37_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta37_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5549594070762,462,3545108,166623,1834,164787,-8284,415342704,0.085,minimize,0.0,30,30,1380,-1924030914,930,4129,-8284,2465708,1199.506,1833,1065369,0.494215,0.0,1800,1065369,MaxEff,0.63,480,0,2301,174.808,900
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta79_8a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta79_8a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6782155968249,,,,,,-44118,,,minimize,,,147,6100,,4100,18209,,,,8088,,1.89313,,8000,,MaxEff,,2100,0,,,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta74_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.3946520294994,2020,1879678,1534428,8085,1526341,-47213,193594596,0.377,minimize,0.0,133,133,6100,-91424775,4100,18205,-47213,1375819,1198.119,8084,234190,1.87931,0.0,8000,234190,MaxEff,3.16,2100,0,10088,410.372,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta67_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta67_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.8133766837418,1011,3314152,357159,4047,353110,-17753,288370320,0.187,minimize,0.0,67,67,3050,1028271263,2050,9117,-17753,2545581,1198.974,4046,700262,1.02479,0.0,4000,700262,MaxEff,1.41,1050,0,5062,136.174,2000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta68_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta68_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.7316449545324,1013,1847445,363138,4047,359089,-18487,324116391,0.186,minimize,0.0,86,86,3050,746114776,2050,9117,-18487,1221664,1198.974,4046,538286,1.02789,0.0,4000,538286,MaxEff,1.41,1050,0,5062,45.109,2000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta76_7a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6017666887492,,,,,,-36901,,,minimize,,,211,6100,,4100,18207,,,,8086,,1.88833,,8000,,MaxEff,,2100,0,,,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta73_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta73_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6758187450469,,,,,,-44299,,,minimize,,,211,6100,,4100,18210,,,,8089,,1.89955,,8000,,MaxEff,,2100,0,,,4000
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta52_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta52_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.5943894386292,762,5591313,249667,3048,246617,-15141,223709015,0.14,minimize,0.0,52,52,2300,1083551573,1550,6863,-15141,4568949,1199.23,3047,982241,0.767754,0.0,3000,982241,MaxEff,0.94,800,0,3809,3.054,1500
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta35_2a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta35_2a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.54920277372,460,3289521,208643,1830,206811,-8448,410093194,0.085,minimize,0.0,38,38,1380,1196144148,930,4125,-8448,2325593,1199.511,1829,946260,0.488812,0.0,1800,946260,MaxEff,0.94,480,0,2293,507.36,900
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta65_4a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta65_4a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.7236032038927,1013,4656896,339204,4047,335155,-17892,273007864,0.18,minimize,0.0,58,58,3050,1300645388,2050,9117,-17892,3620440,1198.989,4046,977102,1.00946,0.0,4000,977102,MaxEff,0.94,1050,0,5062,1144.99,2000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta75_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6891573425382,,,,,,-43933,,,minimize,,,145,6100,,4100,18204,,,,8083,,2.00353,,8000,,MaxEff,,2100,0,,,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta70_3a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta70_3a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.8119038138539,1014,2890020,357757,4044,353711,-19299,274382505,0.19,minimize,0.0,62,62,3050,1030645764,2050,9114,-19299,2321009,1198.986,4043,505600,1.01232,0.0,4000,505600,MaxEff,0.94,1050,0,5056,13.019,2000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta57_5a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta57_5a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6686432976276,765,4511741,297420,3051,294367,-15793,313003616,0.144,minimize,0.0,101,101,2300,2073340565,1550,6866,-15793,3439027,1199.174,3050,995291,0.824401,0.0,3000,995291,MaxEff,0.94,800,0,3815,14.556,1500
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta80_10a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta80_10a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.4214951694012,2017,2441810,1548344,8094,1540248,-39808,266449225,0.377,minimize,0.0,219,219,6100,-2036856255,4100,18214,-39808,1687960,1198.117,8093,311058,1.88089,0.0,8000,311058,MaxEff,3.16,2100,0,10106,244.493,4000
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta79_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta79_7a_alloc1_MaxEffSpread.dzn,SATISFIED,1200.6522784847766,,,,,,-44118,,,minimize,,,141,6100,,4100,18208,,,,8087,,2.00843,,8000,,MaxEff,,2100,0,,,4000
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta77_7a_alloc1.dzn:jobshop/generated_bounds/MaxEffSpread/ta77_7a_alloc1_MaxEffSpread.dzn,SATISFIED,1201.5037763286382,2020,2022428,1577950,8096,1569852,-42140,305669947,0.385,minimize,0.0,174,174,6100,974837910,4100,18216,-42140,1455010,1198.12,8095,215032,1.87719,0.0,8000,215032,MaxEff,3.16,2100,0,10110,1037.708,4000
