configuration,problem,model,data_file,status,time,restarts,intVars,run,initTime,solveTime,method,flatTime,backjumps,optTime,nSolutions,solver_objective,flatIntConstraints,objective,baseMem,trailMem,eliminatedImplications,flatBoolVars,flatBoolConstraints,failures,nogoods,nodes,propagations,peakDepth,propagators,paths,flatIntVars,evaluatedHalfReifiedConstraints,randomSeed,boolVariables,evaluatedReifiedConstraints,peakMem,variables
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta69_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta69_3a_alloc1_MinDis.dzn,SATISFIED,1200.877906108275,31,4048,MinDis,0.19,1199.011,minimize,0.988089,6711033,713.888,31,6,9120,6,0.0,0.94,1050,3050,4000,355640,355640,7098607,775670972,1016,5064,0,4047,2050,-1019905317,396958,2000,0.0,401008
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_5a_alloc1_MinDis.dzn,SATISFIED,1201.4210735242814,17,8084,MinDis,0.405,1198.139,minimize,1.85757,3620007,337.897,17,914827,18206,914827,0.0,2.11,2100,6100,8000,161915,161915,3817493,966663523,2019,10086,0,8083,4100,1411269155,732366,4000,0.0,740452
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta54_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta54_3a_alloc1_MinDis.dzn,SATISFIED,1200.34490153566,,,MinDis,,,minimize,0.734705,,,27,,6867,1,,,800,2300,3000,,,,,,,0,3049,1550,,,1500,,
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta42_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta42_3a_alloc1_MinDis.dzn,SATISFIED,1200.5684912521392,5,2432,MinDis,0.111,1199.342,minimize,0.655556,2881706,1139.972,5,150840,5484,150840,0.0,0.94,630,1830,2400,432720,432720,3317369,555465535,604,3052,0,2431,1230,-1461998855,265192,1200,0.0,267626
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta41_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta41_2a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,1016.5907458551228,7,2431,MinDis,0.109,1015.443,minimize,0.644433,3196855,1015.384,7,0,5483,0,0.0,0.63,630,1830,2400,253934,253934,3454698,509620675,604,3050,0,2430,1230,1038863111,292279,1200,0.0,294712
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_7a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_7a_alloc1_MinDis.dzn,SATISFIED,1201.2900106739253,55,8086,MinDis,0.389,1198.103,minimize,1.90942,2251330,687.543,55,383041,18208,383041,0.0,2.11,2100,6100,8000,99399,99399,2462997,531673342,2021,10090,0,8085,4100,-1575243422,1197344,4000,0.0,1205432
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta57_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta57_3a_alloc1_MinDis.dzn,SATISFIED,1200.516058795154,1,3048,MinDis,0.139,1199.258,minimize,0.741187,6379976,0.133,1,1949968,6865,1949968,0.0,0.94,800,2300,3000,1411045,1411045,7792497,242541120,765,3809,0,3047,1550,-1747472939,163824,1500,0.0,166874
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta54_4a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta54_4a_alloc1_MinDis.dzn,SATISFIED,1200.600056277588,3,3051,MinDis,0.137,1199.24,minimize,0.759104,2202129,55.346,3,1135885,6868,1135885,0.0,0.94,800,2300,3000,703593,703593,2908658,286498275,762,3815,0,3050,1550,1219062590,255703,1500,0.0,258756
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta80_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta80_5a_alloc1_MinDis.dzn,SATISFIED,1201.208553975448,46,8088,MinDis,0.377,1198.12,minimize,1.88954,2360769,554.771,46,690949,18210,690949,0.0,2.11,2100,6100,8000,111858,111858,2566678,627528712,2017,10094,0,8087,4100,776990203,1042443,4000,0.0,1050533
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta68_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta68_3a_alloc1_MinDis.dzn,SATISFIED,1200.7518004365265,20,4044,MinDis,0.188,1198.982,minimize,1.01628,1741396,25.892,20,34022,9116,34022,0.0,1.41,1050,3050,4000,634101,634101,2396537,316380401,1014,5056,0,4043,2050,-791670693,348420,2000,0.0,352466
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta50_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta50_3a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,160.26076346077025,23,2433,MinDis,0.11,159.115,minimize,0.621372,674479,145.236,23,24,5485,24,0.0,0.63,630,1830,2400,73413,73413,758545,99952367,603,3054,0,2432,1230,1771998146,268440,1200,0.0,270875
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta71_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_8a_alloc1_MinDis.dzn,SATISFIED,1200.5990164708346,,,MinDis,,,minimize,1.90934,,,100,,18214,130366,,,2100,6100,8000,,,,,,,0,8091,4100,,,4000,,
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta69_4a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta69_4a_alloc1_MinDis.dzn,SATISFIED,1200.8309552259743,74,4049,MinDis,0.189,1198.99,minimize,1.008459,2878508,487.062,74,1117,9121,1117,0.0,1.41,1050,3050,4000,768732,768732,3722922,293227351,1017,5066,0,4048,2050,564246202,563399,2000,0.0,567450
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta71_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_10a_alloc1_MinDis.dzn,SATISFIED,1200.6605817619711,,,MinDis,,,minimize,1.91217,,,93,,18216,67816,,,2100,6100,8000,,,,,,,0,8093,4100,,,4000,,
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta38_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta38_3a_alloc1_MinDis.dzn,SATISFIED,1200.4967352375388,6,1832,MinDis,0.083,1199.504,minimize,0.494915,2042356,686.634,6,223142,4129,223142,0.0,0.63,480,1380,1800,996007,996007,3041265,479069406,454,2297,0,1831,930,-1185393462,171234,900,0.0,173068
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta72_10a_alloc1_MinDis.dzn,SATISFIED,1201.1895646117628,27,8091,MinDis,0.388,1198.217,minimize,1.79505,3370909,748.513,27,1310059,18213,1310059,0.0,2.11,2100,6100,8000,146675,146675,3573330,938315135,2018,10100,0,8090,4100,-988105970,850968,4000,0.0,859061
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta80_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta80_8a_alloc1_MinDis.dzn,SATISFIED,1201.1748579926789,18,8091,MinDis,0.384,1197.991,minimize,2.00963,3735267,960.068,18,135990,18213,135990,0.0,2.11,2100,6100,8000,174860,174860,3947701,989480947,2016,10100,0,8090,4100,1867614061,719886,4000,0.0,727979
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta56_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta56_5a_alloc1_MinDis.dzn,SATISFIED,1200.6034745015204,21,3048,MinDis,0.14,1199.165,minimize,0.832325,4116590,4.843,21,1511,6865,1511,0.0,0.94,800,2300,3000,1506169,1506169,5639459,276157959,765,3809,0,3047,1550,1730703335,247795,1500,0.0,250845
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta54_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta54_5a_alloc1_MinDis.dzn,SATISFIED,1200.5956485159695,106,3052,MinDis,0.14,1199.217,minimize,0.781271,4940308,988.167,106,253,6869,253,0.0,0.63,800,2300,3000,326420,326420,5347468,429593784,763,3817,0,3051,1550,-1421381399,357699,1500,0.0,360753
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_9a_alloc1_MinDis.dzn,SATISFIED,1200.675858616829,,,MinDis,,,minimize,2.065859,,,100,,18209,531529,,,2100,6100,8000,,,,,,,0,8086,4100,,,4000,,
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta54_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta54_5a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,55.25856989622116,120,3052,MinDis,0.137,53.79,minimize,0.775445,393716,53.772,120,0,6869,0,0.0,0.63,800,2300,3000,18811,18811,500196,34778947,762,3817,0,3051,1550,1772001464,378277,1500,0.0,381331
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_6a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,605.9747931584716,223,8085,MinDis,0.384,602.231,minimize,1.87476,1591503,602.125,223,0,18207,0,0.0,2.11,2100,6100,8000,63333,63333,2094008,246836267,2020,10088,0,8084,4100,1772003745,1902415,4000,0.0,1910502
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_8a_alloc1_MinDis.dzn,SATISFIED,1201.1354443915188,24,8087,MinDis,0.391,1198.131,minimize,1.87725,3844033,203.054,24,250379,18209,250379,0.0,2.11,2100,6100,8000,173376,173376,4067237,896236587,2020,10092,0,8086,4100,1138188722,709390,4000,0.0,717479
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta72_6a_alloc1_MinDis.dzn,SATISFIED,1201.2199578993022,36,8087,MinDis,0.375,1198.106,minimize,1.89579,2746146,1029.483999,36,624499,18209,624499,0.0,2.11,2100,6100,8000,122416,122416,2942477,599974903,2020,10092,0,8086,4100,340255169,997162,4000,0.0,1005251
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta43_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta43_2a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,973.2597457058728,5,2425,MinDis,0.108,972.084,minimize,0.619113,2681249,972.018,5,0,5477,0,0.0,0.63,630,1830,2400,211457,211457,2895214,499159905,604,3038,0,2424,1230,-1034194551,291548,1200,0.0,293975
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_9a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_9a_alloc1_MinDis.dzn,SATISFIED,1200.5656023658812,,,MinDis,,,minimize,1.86279,,,61,,18210,1131261,,,2100,6100,8000,,,,,,,0,8087,4100,,,4000,,
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta46_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta46_2a_alloc1_MinDis.dzn,UNKNOWN,1200.4307495243847,,,MinDis,,,minimize,0.651285,,,0,,5483,,,,630,1830,2400,,,,,,,0,2430,1230,,,1200,,
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta78_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_6a_alloc1_MinDis.dzn,SATISFIED,1201.2981190066785,57,8087,MinDis,0.386,1198.028,minimize,1.97128,2899545,841.965,57,811365,18209,811365,0.0,2.11,2100,6100,8000,131697,131697,3147671,506463052,2022,10092,0,8086,4100,255634527,1136194,4000,0.0,1144283
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_5a_alloc1_MinDis.dzn,SATISFIED,1201.1786270216107,48,8084,MinDis,0.382,1198.124,minimize,1.88556,3079258,1191.282,48,164886,18206,164886,0.0,2.11,2100,6100,8000,135529,135529,3313064,732869109,2020,10086,0,8083,4100,1597966509,915669,4000,0.0,923755
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta53_4a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta53_4a_alloc1_MinDis.dzn,SATISFIED,1200.447474282235,,,MinDis,,,minimize,0.811616,,,2,,6866,1697505,,,800,2300,3000,,,,,,,0,3048,1550,,,1500,,
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta47_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta47_3a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,106.97509589977562,7,2431,MinDis,0.111,105.611,minimize,0.652679,852387,48.419,7,104,5483,104,0.0,0.42,630,1830,2400,42376,42376,897528,79995182,604,3050,0,2430,1230,1684225473,232304,1200,0.0,234737
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta72_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta72_6a_alloc1_MinDis.dzn,SATISFIED,1201.1535906810313,22,8087,MinDis,0.38,1198.128,minimize,1.87624,3120426,72.605,22,709063,18209,709063,0.0,2.11,2100,6100,8000,135935,135935,3302016,879358788,2018,10092,0,8086,4100,-161742043,804305,4000,0.0,812394
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta75_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta75_5a_alloc1_MinDis.dzn,SATISFIED,1201.2843148633838,51,8083,MinDis,0.377,1198.105,minimize,1.89329,3057010,1141.198,51,36980,18205,36980,0.0,2.11,2100,6100,8000,141534,141534,3302707,575198129,2019,10084,0,8082,4100,-1301595519,1102191,4000,0.0,1110276
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta71_7a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta71_7a_alloc1_MinDis.dzn,SATISFIED,1201.264467785135,10,8091,MinDis,0.407,1198.142,minimize,1.85921,4651977,164.599,10,1536035,18213,1536035,0.0,2.11,2100,6100,8000,216763,216763,4890236,1121559164,2017,10100,0,8090,4100,1674658306,527889,4000,0.0,535982
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta77_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta77_8a_alloc1_MinDis.dzn,SATISFIED,1201.188098249957,39,8096,MinDis,0.386,1198.059,minimize,1.94371,2544069,1132.267,39,315388,18218,315388,0.0,2.11,2100,6100,8000,115881,115881,2739956,638498153,2019,10110,0,8095,4100,1104333276,957308,4000,0.0,965406
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta38_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta38_3a_alloc1_MinDis.dzn,SATISFIED,1200.4417788926512,,,MinDis,,,minimize,0.511826,,,6,,4129,223142,,,480,1380,1800,,,,,,,0,1831,930,,,900,,
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta35_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta35_2a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,110.84430775046349,2,1829,MinDis,0.083,109.822,minimize,0.51979,394305,109.722,2,0,4126,0,0.0,0.63,480,1380,1800,130693,130693,525913,50063327,460,2291,0,1828,930,1772001859,183249,900,0.0,185080
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta34_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta34_2a_alloc1_MinDis.dzn,SATISFIED,1200.5161041468382,4,1832,MinDis,0.087,1199.507,minimize,0.491075,1587546,153.298,4,870,4129,870,0.0,0.94,480,1380,1800,901808,901808,2491463,454358512,462,2297,0,1831,930,-2048500265,193227,900,0.0,195061
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_5a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,1019.8870339132845,263,8084,MinDis,0.39,1016.161,minimize,1.8726,2324096,1016.048,263,0,18206,0,0.0,2.11,2100,6100,8000,94669,94669,2943364,303167967,2020,10086,0,8083,4100,1772010168,1791050,4000,0.0,1799136
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta73_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta73_6a_alloc1_MinDis.dzn,SATISFIED,1201.3807921539992,84,8090,MinDis,0.382,1198.117,minimize,1.89837,2940936,962.922,84,1858,18212,1858,0.0,2.11,2100,6100,8000,138005,138005,3249748,422288928,2020,10098,0,8089,4100,1003889998,1268836,4000,0.0,1276928
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta34_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta34_2a_alloc1_MinDis.dzn,SATISFIED,1200.4715001694858,4,1832,MinDis,0.083,1199.515,minimize,0.484311,1501310,164.015,4,870,4129,870,0.0,0.94,480,1380,1800,852163,852163,2355591,414519784,461,2297,0,1831,930,1056181728,194084,900,0.0,195918
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_6a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_6a_alloc1_MinDis.dzn,SATISFIED,1201.1589959394187,16,8085,MinDis,0.391,1198.114,minimize,1.88416,4203390,185.468,16,258626,18207,258626,0.0,2.11,2100,6100,8000,188720,188720,4425775,982394138,2020,10088,0,8084,4100,-1886761855,628282,4000,0.0,636369
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta78_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_5a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,137.91033151187003,93,8086,MinDis,0.383,134.421,minimize,1.90487,468531,134.354,93,0,18208,0,0.0,2.11,2100,6100,8000,12424,12424,666135,70579494,2020,10090,0,8085,4100,1772004314,1336420,4000,0.0,1344508
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta70_4a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta70_4a_alloc1_MinDis.dzn,SATISFIED,1200.6866386961192,33,4044,MinDis,0.186,1198.983,minimize,1.01671,7964530,138.173,33,37985,9116,37985,0.0,0.94,1050,3050,4000,409394,409394,8407885,798149038,1014,5056,0,4043,2050,1150430383,349595,2000,0.0,353641
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta63_4a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta63_4a_alloc1_MinDis.dzn,SATISFIED,1200.772431211546,36,4050,MinDis,0.183,1198.993,minimize,1.004359,1839116,525.787,36,1247323,9122,1247323,0.0,0.94,1050,3050,4000,668514,668514,2544775,317680071,1016,5068,0,4049,2050,-997971043,390883,2000,0.0,394935
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta51_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta51_5a_alloc1_MinDis.dzn,SATISFIED,1200.5203760452569,32,3052,MinDis,0.139,1199.24,minimize,0.759301,14538562,485.444,32,1254,6869,1254,0.0,0.42,800,2300,3000,880361,880361,15443791,980023931,764,3817,0,3051,1550,-961371970,195526,1500,0.0,198580
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_7a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_7a_alloc1_MinDis.dzn,SATISFIED,1200.6541192904115,,,MinDis,,,minimize,1.89316,,,80,,18208,343881,,,2100,6100,8000,,,,,,,0,8085,4100,,,4000,,
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta31_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta31_2a_alloc1_MinDis.dzn,SATISFIED,1200.4949356429279,1,1828,MinDis,0.083,1199.505,minimize,0.494829,2173850,161.948,1,414736,4125,414736,0.0,0.63,480,1380,1800,871512,871512,3046104,448613738,454,2289,0,1827,930,-597654301,187222,900,0.0,189052
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_5a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,324.003782402724,191,8084,MinDis,0.409,320.122,minimize,1.85916,817792,320.019,191,0,18206,0,0.0,3.16,2100,6100,8000,29523,29523,1226866,159869259,2019,10086,0,8083,4100,1771998148,2079034,4000,0.0,2087120
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta33_2a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta33_2a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,5.7324983682483435,4,1831,MinDis,0.084,4.794,minimize,0.515511,48964,4.784,4,0,4128,0,0.0,0.42,480,1380,1800,7612,7612,58387,3991422,460,2295,0,1830,930,1772006394,150045,900,0.0,151878
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta59_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta59_3a_alloc1_MinDis.dzn,SATISFIED,1200.5224208682775,3,3048,MinDis,0.14,1199.249,minimize,0.749962,4317603,0.63,3,552105,6865,552105,0.0,0.94,800,2300,3000,1541321,1541321,5861884,248237351,761,3809,0,3047,1550,-719500229,158896,1500,0.0,161946
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta61_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta61_5a_alloc1_MinDis.dzn,SATISFIED,1200.7194801028818,52,4046,MinDis,0.195,1198.996,minimize,1.00559,10998291,1101.241,52,12275,9118,12275,0.0,0.94,1050,3050,4000,499011,499011,11550502,842427342,1014,5060,0,4045,2050,1932454029,343889,2000,0.0,347937
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta78_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_10a_alloc1_MinDis.dzn,SATISFIED,1201.2512073889375,40,8091,MinDis,0.386,1198.12,minimize,1.88208,2062750,1082.02,40,451419,18213,451419,0.0,2.11,2100,6100,8000,87441,87441,2232331,689314626,2021,10100,0,8090,4100,129208869,1006985,4000,0.0,1015078
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta66_4a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_4a_alloc1_MinDis.dzn,SATISFIED,1200.5669215582311,,,MinDis,,,minimize,0.983282,,,11,,9118,183529,,,1050,3050,4000,,,,,,,0,4045,2050,,,2000,,
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta60_4a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta60_4a_alloc1_MinDis.dzn,SATISFIED,1200.42433141917,,,MinDis,,,minimize,0.771266,,,60,,6869,2581,,,800,2300,3000,,,,,,,0,3051,1550,,,1500,,
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta77_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta77_8a_alloc1_MinDis.dzn,SATISFIED,1201.0910859890282,31,8096,MinDis,0.387,1198.14,minimize,1.86543,3570683,710.447,31,348643,18218,348643,0.0,2.11,2100,6100,8000,162914,162914,3797432,913024971,2018,10110,0,8095,4100,-1030703757,831490,4000,0.0,839588
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta67_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta67_5a_alloc1_MinDis.dzn,SATISFIED,1200.4898631609976,,,MinDis,,,minimize,1.00644,,,3,,9120,723871,,,1050,3050,4000,,,,,,,0,4047,2050,,,2000,,
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta66_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta66_3a_alloc1_MinDis.dzn,OPTIMAL_SOLUTION,778.4887341558933,24,4045,MinDis,0.191,776.597,minimize,1.001779,1549254,776.494,24,0,9117,0,0.0,0.94,1050,3050,4000,552208,552208,2125647,195043298,1014,5058,0,4044,2050,1772004289,358674,2000,0.0,362721
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_8a_alloc1_MinDis.dzn,SATISFIED,1201.2097622919828,66,8087,MinDis,0.376,1198.122,minimize,1.88526,3146764,763.103,66,45041,18209,45041,0.0,2.11,2100,6100,8000,141191,141191,3422650,374961842,2021,10092,0,8086,4100,1212511872,1061519,4000,0.0,1069608
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta76_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta76_10a_alloc1_MinDis.dzn,SATISFIED,1200.6559203974903,,,MinDis,,,minimize,1.90536,,,48,,18211,278672,,,2100,6100,8000,,,,,,,0,8088,4100,,,4000,,
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta52_4a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta52_4a_alloc1_MinDis.dzn,UNKNOWN,1200.5972815882415,0,3048,MinDis,0.139,1199.223,minimize,0.777726,4369678,0.0,0,-1,6865,,0.0,0.94,800,2300,3000,928376,928376,5298714,227090836,754,3809,0,3047,1550,-483083075,179097,1500,0.0,182147
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta41_3a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta41_3a_alloc1_MinDis.dzn,SATISFIED,1200.553607750684,9,2432,MinDis,0.114,1199.344,minimize,0.654882,5494199,654.352,9,2,5484,2,0.0,0.63,630,1830,2400,319287,319287,5818664,608835996,604,3052,0,2431,1230,742698000,294803,1200,0.0,297237
Chuffed BB,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta79_5a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta79_5a_alloc1_MinDis.dzn,SATISFIED,1201.2451192047447,54,8085,MinDis,0.375,1198.113,minimize,1.88856,2475563,1169.3,54,27458,18207,27458,0.0,2.11,2100,6100,8000,112211,112211,2698084,675688963,2021,10088,0,8084,4100,233528725,1151049,4000,0.0,1159136
Chuffed Prop,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta57_4a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta57_4a_alloc1_MinDis.dzn,SATISFIED,1200.3424460850656,,,MinDis,,,minimize,0.775523,,,4,,6866,1320818,,,800,2300,3000,,,,,,,0,3048,1550,,,1500,,
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta74_8a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta74_8a_alloc1_MinDis.dzn,SATISFIED,1201.1722067203373,17,8087,MinDis,0.379,1198.157,minimize,1.8505,3493007,730.669,17,885083,18209,885083,0.0,2.11,2100,6100,8000,154820,154820,3683399,936328108,2019,10092,0,8086,4100,-748129918,751511,4000,0.0,759600
Chuffed BBval,jobshop,jobshop/jobshop.mzn,jobshop/dzn/ta78_10a_alloc1.dzn:jobshop/generated_bounds/MinDis/ta78_10a_alloc1_MinDis.dzn,SATISFIED,1201.1807088553905,16,8091,MinDis,0.38,1198.095,minimize,1.90569,4374124,531.409,16,485272,18213,485272,0.0,2.11,2100,6100,8000,194362,194362,4602100,876674269,2020,10100,0,8090,4100,1054225320,710188,4000,0.0,718281
